accel1, , , accel2, , , accel3, , , accel4, , , accel5, , , accel6, , , accel7, , , accel8, , , accel9, , , accel10, , , accel11, , , accel12, , , accel13, , , accel14, , , accel15, , , accel16, , , accel17, , , accel18, , , accel19, , , accel20, , , accel21, , , accel22, , , accel23, , , accel24, , , accel25, , , accel26, , , accel27, , , accel28, , , accel29, , , accel30, , , accel31, , , accel32, , , accel33, , , accel34, , , accel35, , , accel36, , , accel37, , , accel38, , , accel39, , , accel40, , , accel41, , , accel42, , , accel43, , , accel44, , , accel45, , , accel46, , , accel47, , , accel48, , , accel49, , , accel50, , , 
X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, 
-0.03025, -0.0795, -0.9455,-0.03025, -0.0795, -0.9455,-0.03025, -0.0795, -0.9455,-0.03325, -0.059, -0.9227501,-0.03325, -0.059, -0.9227501,-0.03325, -0.059, -0.9227501,0.131, -0.1325, -1.28225,0.131, -0.1325, -1.28225,0.131, -0.1325, -1.28225,0.131, -0.1325, -1.28225,-0.0735, -0.1015, -2.7225,-1.122, -0.157, -3.45625,-1.122, -0.157, -3.45625,-1.122, -0.157, -3.45625,-1.122, -0.157, -3.45625,-1.46825, 0.1065, -3.10725,-1.46825, 0.1065, -3.10725,-1.46825, 0.1065, -3.10725,-1.407, 0.3155, 0.462,-1.407, 0.3155, 0.462,-1.407, 0.3155, 0.462,-0.79875, -0.23075, 0.546,-0.79875, -0.23075, 0.546,-0.79875, -0.23075, 0.546,-0.37475, -0.46375, 1.3565,-0.37475, -0.46375, 1.3565,-0.37475, -0.46375, 1.3565,0, -0.45975, 1.68025,0, -0.45975, 1.68025,0, -0.45975, 1.68025,0.5585001, -0.274, 0.73225,0.5585001, -0.274, 0.73225,0.5585001, -0.274, 0.73225,0.767, -0.17525, 0.44075,0.767, -0.17525, 0.44075,0.767, -0.17525, 0.44075,0.73875, -0.24625, 0.38925,0.73875, -0.24625, 0.38925,0.73875, -0.24625, 0.38925,0.7090001, -0.284, 0.383,0.7090001, -0.284, 0.383,0.7090001, -0.284, 0.383,0.719, -0.2345, 0.06375001,0.719, -0.2345, 0.06375001,0.719, -0.2345, 0.06375001,0.537, -0.211, 0.1225,0.537, -0.211, 0.1225,0.537, -0.211, 0.1225,0.377, -0.01525, -0.1995,0.377, -0.01525, -0.1995,
-0.232, -0.179, -0.9907501,-0.232, -0.179, -0.9907501,-0.232, -0.179, -0.9907501,0.06500001, -0.005, -0.92325,0.06500001, -0.005, -0.92325,0.06500001, -0.005, -0.92325,0.39725, -0.215, -0.9585,0.39725, -0.215, -0.9585,0.39725, -0.215, -0.9585,0.4875, -0.18175, -1.904,0.4875, -0.18175, -1.904,0.4875, -0.18175, -1.904,-0.7837501, -1.08275, -3.66425,-0.7837501, -1.08275, -3.66425,-0.7837501, -1.08275, -3.66425,-1.2595, -0.5875, -2.8845,-1.2595, -0.5875, -2.8845,-1.2595, -0.5875, -2.8845,-1.21, 0.7265, -1.563,-1.21, 0.7265, -1.563,-1.21, 0.7265, -1.563,-1.1695, 0.54025, 0.09425,-1.1695, 0.54025, 0.09425,-1.1695, 0.54025, 0.09425,-1.1695, 0.54025, 0.09425,-0.7395, -0.3, 1.342,-0.7395, -0.3, 1.342,-0.7395, -0.3, 1.342,0.1415, -0.3365, 0.93025,0.1415, -0.3365, 0.93025,0.56325, -0.2325, 0.776,0.56325, -0.2325, 0.776,0.56325, -0.2325, 0.776,0.7492501, -0.07275, 0.59825,0.7492501, -0.07275, 0.59825,0.7492501, -0.07275, 0.59825,0.7492501, -0.07275, 0.59825,0.8700001, 0.08375, 0.445,0.8700001, 0.08375, 0.445,0.8700001, 0.08375, 0.445,0.9415001, 0.07325, 0.38075,0.9415001, 0.07325, 0.38075,0.9415001, 0.07325, 0.38075,0.955, 0.001, 0.3395,0.955, 0.001, 0.3395,0.955, 0.001, 0.3395,0.9405, 0.06775001, 0.3645,0.9405, 0.06775001, 0.3645,0.9405, 0.06775001, 0.3645,0.803, 0.055, 0.386,
0.0555, -0.0505, -0.8765001,0.0555, -0.0505, -0.8765001,0.0555, -0.0505, -0.8765001,0.09325001, 0.10175, -0.564,0.09325001, 0.10175, -0.564,0.09325001, 0.10175, -0.564,0.43975, -0.27275, -1.01275,0.43975, -0.27275, -1.01275,0.43975, -0.27275, -1.01275,-0.8232501, -1.06, -4.7685,-0.8232501, -1.06, -4.7685,-0.8232501, -1.06, -4.7685,-1.82525, -0.38, -3.6745,-1.82525, -0.38, -3.6745,-1.82525, -0.38, -3.6745,-2.5485, -0.05275, -1.57475,-2.5485, -0.05275, -1.57475,-2.5485, -0.05275, -1.57475,-1.54875, 0.237, -0.1695,-1.54875, 0.237, -0.1695,-1.54875, 0.237, -0.1695,-0.809, 0.00625, 0.9705001,-0.809, 0.00625, 0.9705001,-0.809, 0.00625, 0.9705001,-0.156, -0.034, 1.0285,-0.156, -0.034, 1.0285,-0.156, -0.034, 1.0285,0.24025, -0.05475, 1.003,0.24025, -0.05475, 1.003,0.24025, -0.05475, 1.003,0.57375, -0.07425001, 0.7385001,0.57375, -0.07425001, 0.7385001,0.57375, -0.07425001, 0.7385001,0.80075, -0.09375001, 0.6775,0.80075, -0.09375001, 0.6775,0.80075, -0.09375001, 0.6775,0.825, -0.07225, 0.69725,0.825, -0.07225, 0.69725,0.825, -0.07225, 0.69725,0.8185, -0.0555, 0.67725,0.8185, -0.0555, 0.67725,0.8185, -0.0555, 0.67725,0.846, -0.06575, 0.6210001,0.846, -0.06575, 0.6210001,0.846, -0.06575, 0.6210001,0.8272501, -0.00425, 0.6025,0.8272501, -0.00425, 0.6025,0.8272501, -0.00425, 0.6025,0.81125, -0.08675, 0.61225,0.81125, -0.08675, 0.61225,
0.00825, -0.1005, -1.0255,0.00825, -0.1005, -1.0255,0.00825, -0.1005, -1.0255,0.3345, -0.30425, -3.04725,0.3345, -0.30425, -3.04725,0.3345, -0.30425, -3.04725,-0.76425, -0.4575, -3.82375,-0.76425, -0.4575, -3.82375,-0.76425, -0.4575, -3.82375,-1.7315, -0.287, -2.25175,-1.7315, -0.287, -2.25175,-1.7315, -0.287, -2.25175,-1.72375, 0.203, -0.33825,-1.72375, 0.203, -0.33825,-1.72375, 0.203, -0.33825,-1.16525, -0.048, 1.014,-1.16525, -0.048, 1.014,-1.16525, -0.048, 1.014,-0.14175, -0.50475, 0.99875,-0.14175, -0.50475, 0.99875,-0.14175, -0.50475, 0.99875,0.52225, -0.0885, 1.002,0.52225, -0.0885, 1.002,0.52225, -0.0885, 1.002,0.52225, -0.0885, 1.002,0.8010001, -0.03825, 0.661,0.8010001, -0.03825, 0.661,0.8010001, -0.03825, 0.661,0.9472501, -0.143, 0.3985,0.9472501, -0.143, 0.3985,0.95275, -0.06625, 0.38275,0.95275, -0.06625, 0.38275,0.95275, -0.06625, 0.38275,0.95275, -0.06625, 0.38275,0.9395, -0.119, 0.374,0.9395, -0.119, 0.374,0.9395, -0.119, 0.374,0.9497501, -0.03675, 0.4055,0.9497501, -0.03675, 0.4055,0.9497501, -0.03675, 0.4055,0.9677501, -0.074, 0.40675,0.9677501, -0.074, 0.40675,0.9677501, -0.074, 0.40675,0.94525, -0.0355, 0.40625,0.94525, -0.0355, 0.40625,0.94525, -0.0355, 0.40625,0.9497501, -0.02075, 0.3895,0.9497501, -0.02075, 0.3895,0.9497501, -0.02075, 0.3895,0.95275, -0.0005, 0.349,
-0.195, -0.124, -0.9817501,-0.195, -0.124, -0.9817501,-0.195, -0.124, -0.9817501,-0.2185, -0.16225, -1.003,-0.2185, -0.16225, -1.003,-0.2185, -0.16225, -1.003,-0.19975, -0.2085, -0.9175,-0.19975, -0.2085, -0.9175,-0.19975, -0.2085, -0.9175,-0.17, -0.0125, -1.01575,-0.17, -0.0125, -1.01575,-0.17, -0.0125, -1.01575,-0.17, -0.0125, -1.01575,-0.04925, -0.15775, -0.957,-0.04925, -0.15775, -0.957,-0.0885, -0.2195, -1.98425,-0.0885, -0.2195, -1.98425,-0.0885, -0.2195, -1.98425,-0.0885, -0.2195, -1.98425,-0.3985, -0.55575, -3.7965,-0.3985, -0.55575, -3.7965,-0.3985, -0.55575, -3.7965,-0.8462501, 0.00375, -2.09775,-0.8462501, 0.00375, -2.09775,-0.8462501, 0.137, -1.505,-0.8462501, 0.137, -1.505,-0.8462501, 0.137, -1.505,-0.8462501, 0.137, -1.505,-0.997, -0.02725, -0.99875,-0.997, -0.02725, -0.99875,-0.997, -0.02725, -0.99875,-0.8705, -0.11375, 0.27725,-0.8705, -0.11375, 0.27725,-0.8705, -0.11375, 0.27725,-0.3375, -0.33075, 1.2905,-0.3375, -0.33075, 1.2905,-0.01175, -0.2345, 1.1745,-0.01175, -0.2345, 1.1745,-0.01175, -0.2345, 1.1745,-0.01175, -0.2345, 1.1745,0.2565, -0.19725, 1.12525,0.2565, -0.19725, 1.12525,0.2565, -0.19725, 1.12525,0.6325001, -0.0565, 0.70375,0.6325001, -0.0565, 0.70375,0.6325001, -0.0565, 0.70375,0.74075, -0.06550001, 0.74575,0.74075, -0.06550001, 0.74575,0.74075, -0.06550001, 0.74575,0.75725, 0.04575, 0.733,
-0.24475, 0.043, -0.98975,-0.24475, 0.043, -0.98975,-0.24475, 0.043, -0.98975,-0.181, 0.1, -0.9310001,-0.181, 0.1, -0.9310001,-0.181, 0.1, -0.9310001,-0.11875, 0.02525, -0.6955,-0.11875, 0.02525, -0.6955,-0.11875, 0.02525, -0.6955,-0.11875, 0.02525, -0.6955,-0.0825, 0.19575, -0.7855,-0.0825, 0.19575, -0.7855,-0.20275, 0.00325, -1.7335,-0.20275, 0.00325, -1.7335,-0.20275, 0.00325, -1.7335,-0.51375, -0.39375, -3.264,-0.51375, -0.39375, -3.264,-0.51375, -0.39375, -3.264,-0.51375, -0.39375, -3.264,-0.9680001, -1.12675, -3.129,-0.9680001, -1.12675, -3.129,-1.74125, 0.33725, -2.39775,-1.74125, 0.33725, -2.39775,-1.74125, 0.33725, -2.39775,-1.66575, 0.43025, -1.953,-1.66575, 0.43025, -1.953,-1.66575, 0.43025, -1.953,-1.66575, 0.43025, -1.953,-1.1855, 0.37375, 0.1705,-1.1855, 0.37375, 0.1705,-1.1855, 0.37375, 0.1705,-0.79675, 0.00725, 0.81025,-0.79675, 0.00725, 0.81025,-0.22725, -0.117, 1.10175,-0.22725, -0.117, 1.10175,-0.22725, -0.117, 1.10175,-0.22725, -0.117, 1.10175,0.28325, -0.1115, 0.9960001,0.28325, -0.1115, 0.9960001,0.28325, -0.1115, 0.9960001,0.599, 0.0245, 0.72975,0.599, 0.0245, 0.72975,0.6995, 0.07525001, 0.7505,0.6995, 0.07525001, 0.7505,0.6995, 0.07525001, 0.7505,0.6995, 0.07525001, 0.7505,0.7095, 0.0675, 0.76375,0.7095, 0.0675, 0.76375,0.7095, 0.0675, 0.76375,0.70775, 0.239, 0.83425,
-0.6955, 0.0085, -0.6635,-0.6955, 0.0085, -0.6635,-0.6955, 0.0085, -0.6635,-0.749, 0.00975, -0.6587501,-0.749, 0.00975, -0.6587501,-0.749, 0.00975, -0.6587501,-0.719, -0.0005, -0.60975,-0.719, -0.0005, -0.60975,-0.719, -0.0005, -0.60975,-0.719, -0.0005, -0.60975,-0.77175, -0.027, -0.7055,-0.77175, -0.027, -0.7055,-0.80075, 0.015, -0.57975,-0.80075, 0.015, -0.57975,-0.80075, 0.015, -0.57975,-0.80075, 0.015, -0.57975,-0.7417501, -0.043, -0.733,-0.7417501, -0.043, -0.733,-0.7417501, -0.043, -0.733,-1.833, 0.00075, -2.8255,-1.833, 0.00075, -2.8255,-1.833, 0.00075, -2.8255,-2.94275, -0.1495, -4.6465,-2.94275, -0.1495, -4.6465,-2.94275, -0.1495, -4.6465,-3.00075, 0.161, -1.7935,-3.00075, 0.161, -1.7935,-3.00075, 0.161, -1.7935,-1.881, 0.009500001, -0.67675,-1.881, 0.009500001, -0.67675,-1.881, 0.009500001, -0.67675,-1.47, -0.15625, -1.19175,-1.47, -0.15625, -1.19175,-1.47, -0.15625, -1.19175,-1.04025, -0.07625, -0.29025,-1.04025, -0.07625, -0.29025,-1.04025, -0.07625, -0.29025,-0.5705, -0.07250001, 0.24625,-0.5705, -0.07250001, 0.24625,-0.5705, -0.07250001, 0.24625,-0.363, -0.22875, 0.79375,-0.363, -0.22875, 0.79375,-0.363, -0.22875, 0.79375,-0.10925, -0.17075, 1.012,-0.10925, -0.17075, 1.012,-0.10925, -0.17075, 1.012,0.14175, -0.00925, 1.19975,0.14175, -0.00925, 1.19975,0.14175, -0.00925, 1.19975,0.3385, -0.0285, 0.9760001,
-0.6965, -0.0115, -0.748,-0.6965, -0.0115, -0.748,-0.6965, -0.0115, -0.748,-0.679, 0.0185, -0.70275,-0.679, 0.0185, -0.70275,-0.679, 0.0185, -0.70275,-0.656, -0.03475, -0.7277501,-0.656, -0.03475, -0.7277501,-0.656, -0.03475, -0.7277501,-0.69875, -0.05475, -0.7450001,-0.69875, -0.05475, -0.7450001,-0.69875, -0.05475, -0.7450001,-0.6365, -0.03675, -0.874,-0.6365, -0.03675, -0.874,-0.6365, -0.03675, -0.874,-0.7235, 0.00375, -1.68775,-0.7235, 0.00375, -1.68775,-0.7235, 0.00375, -1.68775,-0.9572501, -0.129, -2.321,-0.9572501, -0.129, -2.321,-0.9572501, -0.129, -2.321,-1.1435, -0.045, -2.04675,-1.1435, -0.045, -2.04675,-1.1435, -0.045, -2.04675,-1.0065, -0.0685, -1.55675,-1.0065, -0.0685, -1.55675,-1.0065, -0.0685, -1.55675,-0.656, 0.0745, -1.14575,-0.656, 0.0745, -1.14575,-0.656, 0.0745, -1.14575,-0.27075, 0.1685, -0.6115,-0.27075, 0.1685, -0.6115,-0.27075, 0.1685, -0.6115,0.169, 0.11175, -0.2525,0.169, 0.11175, -0.2525,0.169, 0.11175, -0.2525,0.3825, 0.1205, -0.313,0.3825, 0.1205, -0.313,0.3825, 0.1205, -0.313,0.316, 0.10125, 0,0.316, 0.10125, 0,0.316, 0.10125, 0,0.248, 0.05025, 0.43875,0.248, 0.05025, 0.43875,0.248, 0.05025, 0.43875,0.13725, 0.03275, 0.98975,0.13725, 0.03275, 0.98975,0.13725, 0.03275, 0.98975,0.21725, 0.02575, 1.22675,0.21725, 0.02575, 1.22675,
-0.357, 0.04325, -0.94425,-0.357, 0.04325, -0.94425,-0.357, 0.04325, -0.94425,-0.35675, 0.037, -0.9260001,-0.35675, 0.037, -0.9260001,-0.35675, 0.037, -0.9260001,-0.296, 0.09425, -0.84025,-0.296, 0.09425, -0.84025,-0.296, 0.09425, -0.84025,-0.3935, 0.00275, -0.8935,-0.3935, 0.00275, -0.8935,-0.3935, 0.00275, -0.8935,-0.49425, 0.1145, -0.9162501,-0.49425, 0.1145, -0.9162501,-0.49425, 0.1145, -0.9162501,-0.45175, 0.11775, -0.90825,-0.45175, 0.11775, -0.90825,-0.45175, 0.11775, -0.90825,-0.409, 0.05025, -0.67175,-0.409, 0.05025, -0.67175,-0.409, 0.05025, -0.67175,-0.45075, 0.1525, -0.8822501,-0.45075, 0.1525, -0.8822501,-0.45075, 0.1525, -0.8822501,-0.407, -0.08275001, -1.16,-0.407, -0.08275001, -1.16,-0.407, -0.08275001, -1.16,-0.8085001, -0.5272501, -2.3335,-0.8085001, -0.5272501, -2.3335,-0.8085001, -0.5272501, -2.3335,-1.0285, -0.29525, -2.96425,-1.0285, -0.29525, -2.96425,-1.0285, -0.29525, -2.96425,-1.4335, -0.31525, -2.68975,-1.4335, -0.31525, -2.68975,-1.4335, -0.31525, -2.68975,-0.96975, 0.16875, -1.34475,-0.96975, 0.16875, -1.34475,-0.96975, 0.16875, -1.34475,-0.47275, 0.06775001, -0.594,-0.47275, 0.06775001, -0.594,-0.47275, 0.06775001, -0.594,-0.2395, 0.08075, -0.3245,-0.2395, 0.08075, -0.3245,-0.2395, 0.08075, -0.3245,-0.237, 0.00475, 0.1385,-0.237, 0.00475, 0.1385,-0.237, 0.00475, 0.1385,-0.237, 0.00475, 0.1385,-0.236, 0.0085, 0.85175,
