0.21575, -0.0455, -0.9860001,0.208, -0.04875, -0.9910001,0.1895, -0.0675, -0.9992501,0.1975, -0.06975, -0.99725,0.20475, -0.056, -1.00025,0.234, -0.02775, -1.01525,0.248, -0.0135, -1.02475,0.28525, 0.07925, -1.06825,0.31275, 0.145, -1.121,0.35025, 0.25125, -1.1775,0.37625, 0.37875, -1.1995,0.39275, 0.5245, -1.21775,0.37275, 0.566, -1.2415,0.31575, 0.743, -1.25775,0.31525, 0.63675, -1.3365,0.1765, 0.675, -1.353,0.13525, 0.76525, -1.409,-0.09150001, 0.70875, -1.4685,-0.2265, 0.7505, -1.41725,-0.366, 0.80825, -1.41675,-0.70525, 0.57125, -1.2935,-0.8667501, 0.42125, -1.17675,-0.92575, 0.32625, -1.11875,-0.8955001, 0.352, -1.032,-1.0405, 0.09950001, -0.8755,-1.06775, -0.071, -0.789,-0.9177501, -0.3485, -0.70125,-0.8705, -0.5345, -0.6755,-0.7705001, -0.68525, -0.7155001,-0.6775, -0.86475, -0.7640001,-0.6435, -1.031, -0.8245,-0.54925, -1.178, -0.9115,-0.50625, -1.16125, -0.9062501,-0.44175, -1.0695, -0.89025,-0.40075, -0.94775, -0.8575,-0.26625, -0.78325, -0.8017501,-0.224, -0.7355, -0.78075,-0.13175, -0.63625, -0.73625,-0.0605, -0.58325, -0.735,0.01025, -0.52925, -0.738,0.09625001, -0.518, -0.7927501,0.12075, -0.5155, -0.8282501,0.12075, -0.5155, -0.8282501,0.138, -0.522, -0.87975,0.16075, -0.5387501, -0.89525,0.14625, -0.52775, -0.9055001,0.127, -0.50425, -0.9022501,0.1115, -0.5075001, -0.9022501,0.11975, -0.52, -0.91,0.11125, -0.5285, -0.905
-1.0695, -0.89025, -0.40075,-0.94775, -0.8575, -0.26625,-0.78325, -0.8017501, -0.224,-0.7355, -0.78075, -0.13175,-0.63625, -0.73625, -0.0605,-0.58325, -0.735, 0.01025,-0.52925, -0.738, 0.09625001,-0.518, -0.7927501, 0.12075,-0.5155, 0.11125, -0.5285,-0.905, -0.8282501, 0.138,-0.522, -0.87975, 0.16075,-0.5387501, -0.89525, 0.14625,-0.52775, -0.9055001, 0.127,-0.50425, -0.9022501, 0.1115,-0.5075001, -0.9022501, 0.11975,-0.52, -0.91, 0,0, 0, 0.21575,-0.0455, -0.9860001, 0.208,-0.04875, -0.9910001, 0.1895,-0.0675, -0.9992501, 0.1975,-0.06975, -0.99725, 0.20475,-0.056, -1.00025, 0.234,-0.02775, -1.01525, 0.248,-0.0135, -1.02475, 0.28525,0.07925, -1.06825, 0.31275,0.145, -1.121, 0.35025,0.25125, -1.1775, 0.37625,0.37875, -1.1995, 0.39275,0.5245, -1.21775, 0.37275,0.566, -1.2415, 0.31575,0.743, -1.25775, 0.31525,0.63675, -1.3365, 0.1765,0.675, -1.353, 0.13525,0.76525, -1.409, -0.09150001,0.70875, -1.4685, -0.2265,0.7505, -1.41725, -0.366,0.80825, -1.41675, -0.70525,0.57125, -1.2935, -0.8667501,0.42125, -1.17675, -0.92575,0.32625, -1.11875, -0.8955001,0.352, -1.032, -1.0405,0.09950001, -0.8755, -1.06775,-0.071, -0.789, -0.9177501,-0.3485, -0.70125, -0.8705,-0.5345, -0.6755, -0.7705001,-0.68525, -0.7155001, -0.6775,-0.86475, -0.7640001, -0.6435,-1.031, -0.8245, -0.54925,-1.178, -0.9115, -0.50625,-1.16125, -0.9062501, -0.44175
0.17325, 0.005, -0.98125,0.16275, -0.0015, -0.97825,0.1675, -0.001, -0.98975,0.1715, 0.01025, -0.9945,0.1835, 0.02875, -0.98,0.183, 0.02575, -0.9647501,0.18975, 0.01975, -0.9622501,0.19225, 0.01525, -0.9580001,0.2045, 0.0365, -0.9662501,0.208, 0.07300001, -0.96725,0.187, 0.18125, -1.011,0.187, 0.18125, -1.011,0.166, 0.2095, -1.0635,0.18275, 0.27275, -1.12275,0.257, 0.41525, -1.2545,0.1805, 0.4975, -1.30475,0.10875, 0.53825, -1.3335,0.06575, 0.504, -1.295,0.034, 0.46075, -1.24725,-0.00075, 0.45025, -1.24025,-0.07225, 0.452, -1.2105,-0.13225, 0.41125, -1.17925,-0.19125, 0.36175, -1.1435,-0.22025, 0.326, -1.149,-0.307, 0.30175, -1.1635,-0.3485, 0.293, -1.12925,-0.36625, 0.295, -1.0815,-0.371, 0.285, -1.06925,-0.397, 0.258, -1.0655,-0.4525, 0.2415, -0.9902501,-0.5275, 0.15525, -0.96975,-0.629, -0.1515, -0.86725,-0.6950001, -0.3105, -0.8205,-0.7215, -0.492, -0.7690001,-0.70375, -0.7122501, -0.74325,-0.5915, -1.1265, -0.7065001,-0.50975, -1.26575, -0.7302501,-0.325, -1.345, -0.7635,-0.228, -1.29625, -0.7912501,-0.12875, -1.22575, -0.821,-0.0475, -1.06525, -0.878,-0.0475, -1.06525, -0.878,-0.02075, -0.9615, -0.899,-0.02075, -0.9615, -0.899,0.06725001, -0.5445001, -0.8755,0.10475, -0.52025, -0.87525,0.15825, -0.45425, -0.8885,0.1805, -0.413, -0.901,0.20675, -0.3745, -0.90725,0.22725, -0.33925, -0.9192501
-0.7122501, -0.74325, -0.5915,-1.1265, -0.7065001, -0.50975,-1.26575, -0.7302501, -0.325,-1.345, -0.7635, -0.228,-1.29625, -0.7912501, -0.12875,-1.22575, -0.821, -0.0475,-1.06525, -0.878, -0.0475,-1.06525, -0.878, -0.02075,-0.9615, 0.22725, -0.33925,-0.9192501, -0.899, 0.06725001,-0.5445001, -0.8755, 0.10475,-0.52025, -0.87525, 0.15825,-0.45425, -0.8885, 0.1805,-0.413, -0.901, 0.20675,-0.3745, -0.90725, 0.11975,-0.52, -0.91, 0.17325,0.005, -0.98125, 0.16275,-0.0015, -0.97825, 0.1675,-0.001, -0.98975, 0.1715,0.01025, -0.9945, 0.1835,0.02875, -0.98, 0.183,0.02575, -0.9647501, 0.18975,0.01975, -0.9622501, 0.19225,0.01525, -0.9580001, 0.2045,0.0365, -0.9662501, 0.208,0.07300001, -0.96725, 0.187,0.18125, -1.011, 0.187,0.18125, -1.011, 0.166,0.2095, -1.0635, 0.18275,0.27275, -1.12275, 0.257,0.41525, -1.2545, 0.1805,0.4975, -1.30475, 0.10875,0.53825, -1.3335, 0.06575,0.504, -1.295, 0.034,0.46075, -1.24725, -0.00075,0.45025, -1.24025, -0.07225,0.452, -1.2105, -0.13225,0.41125, -1.17925, -0.19125,0.36175, -1.1435, -0.22025,0.326, -1.149, -0.307,0.30175, -1.1635, -0.3485,0.293, -1.12925, -0.36625,0.295, -1.0815, -0.371,0.285, -1.06925, -0.397,0.258, -1.0655, -0.4525,0.2415, -0.9902501, -0.5275,0.15525, -0.96975, -0.629,-0.1515, -0.86725, -0.6950001,-0.3105, -0.8205, -0.7215,-0.492, -0.7690001, -0.70375
0.138, 0.0265, -0.98975,0.1415, 0.02525, -0.98825,0.1405, 0.0135, -0.9865,0.14125, 0.02125, -0.9895,0.1435, 0.038, -0.993,0.14425, 0.03875, -0.99725,0.14175, 0.0465, -1.00125,0.1555, 0.06325001, -1.0115,0.173, 0.08050001, -1.0285,0.15625, 0.11975, -1.043,0.15075, 0.14425, -1.04675,0.14175, 0.1955, -1.0485,0.147, 0.1935, -1.04925,0.1355, 0.20525, -1.056,0.14675, 0.27875, -1.10675,0.1585, 0.46975, -1.18,0.13725, 0.531, -1.1925,0.15175, 0.7, -1.24325,0.112, 0.79675, -1.2895,0.01875, 0.83925, -1.27575,-0.04625, 0.846, -1.23375,-0.251, 0.8345, -1.256,-0.34525, 0.82025, -1.24525,-0.5700001, 0.75225, -1.19675,-0.7032501, 0.7215, -1.18225,-0.81875, 0.63425, -1.15925,-0.9315, 0.52675, -1.13225,-1.07975, 0.31925, -1.05525,-1.153, 0.16125, -1.00325,-1.2035, -0.25025, -0.928,-1.167, -0.49175, -0.8940001,-1.08125, -0.6982501, -0.8487501,-0.8487501, -1.02575, -0.8455001,-0.7180001, -1.14425, -0.855,-0.7180001, -1.14425, -0.855,-0.27425, -1.1175, -0.99375,-0.18725, -1.037, -1.01025,-0.1435, -0.95275, -1.0215,-0.11525, -0.89925, -0.9827501,-0.1025, -0.83025, -0.9307501,-0.07725, -0.712, -0.9127501,-0.02225, -0.4725, -0.853,0.00625, -0.41, -0.8430001,0.04425, -0.362, -0.8595001,0.07425001, -0.309, -0.88275,0.148, -0.25975, -0.9445,0.159, -0.24025, -0.97825,0.16225, -0.23675, -1.0135,0.1415, -0.238, -1.068,0.13125, -0.23175, -1.08525
-1.1175, -0.99375, -0.18725,-1.037, -1.01025, -0.1435,-0.95275, -1.0215, -0.11525,-0.89925, -0.9827501, -0.1025,-0.83025, -0.9307501, -0.07725,-0.712, -0.9127501, -0.02225,-0.4725, -0.853, 0.00625,-0.41, -0.8430001, 0.04425,-0.362, 0.13125, -0.23175,-1.08525, -0.88275, 0.148,-0.25975, -0.9445, 0.159,-0.24025, -0.97825, 0.16225,-0.23675, -1.0135, 0.1415,-0.238, -1.068, 0.20675,-0.3745, -0.90725, 0.138,0.0265, -0.98975, 0.1415,0.02525, -0.98825, 0.1405,0.0135, -0.9865, 0.14125,0.02125, -0.9895, 0.1435,0.038, -0.993, 0.14425,0.03875, -0.99725, 0.14175,0.0465, -1.00125, 0.1555,0.06325001, -1.0115, 0.173,0.08050001, -1.0285, 0.15625,0.11975, -1.043, 0.15075,0.14425, -1.04675, 0.14175,0.1955, -1.0485, 0.147,0.1935, -1.04925, 0.1355,0.20525, -1.056, 0.14675,0.27875, -1.10675, 0.1585,0.46975, -1.18, 0.13725,0.531, -1.1925, 0.15175,0.7, -1.24325, 0.112,0.79675, -1.2895, 0.01875,0.83925, -1.27575, -0.04625,0.846, -1.23375, -0.251,0.8345, -1.256, -0.34525,0.82025, -1.24525, -0.5700001,0.75225, -1.19675, -0.7032501,0.7215, -1.18225, -0.81875,0.63425, -1.15925, -0.9315,0.52675, -1.13225, -1.07975,0.31925, -1.05525, -1.153,0.16125, -1.00325, -1.2035,-0.25025, -0.928, -1.167,-0.49175, -0.8940001, -1.08125,-0.6982501, -0.8487501, -0.8487501,-1.02575, -0.8455001, -0.7180001,-1.14425, -0.855, -0.7180001,-1.14425, -0.855, -0.27425
0.06, -0.01975, -1.007,0.0615, 0.00275, -1.0065,0.07225, 0.0295, -1.001,0.0685, 0.0315, -0.9827501,0.0735, 0.0305, -0.984,0.08450001, 0.05625, -0.9810001,0.107, 0.1245, -0.9820001,0.10675, 0.16475, -0.9902501,0.11425, 0.2425, -1.023,0.12675, 0.34825, -1.05525,0.09200001, 0.47825, -1.07275,0.0745, 0.52325, -1.0815,0.06825, 0.677, -1.16775,0.024, 0.7225, -1.1805,-0.039, 0.7305, -1.16325,-0.09, 0.72025, -1.163,-0.151, 0.714, -1.17675,-0.2685, 0.65675, -1.171,-0.3905, 0.716, -1.3025,-0.4225, 0.75425, -1.3755,-0.48275, 0.7575001, -1.402,-0.6662501, 0.5385, -1.26025,-0.7785, 0.29675, -1.17175,-0.86775, 0.026, -1.11125,-0.915, -0.2225, -1.0705,-0.8815001, -0.5565, -0.9852501,-0.837, -0.61175, -0.94175,-0.71175, -0.66, -0.8025,-0.6525, -0.69625, -0.729,-0.5642501, -0.719, -0.6915,-0.491, -0.74625, -0.6677501,-0.34425, -0.8340001, -0.63775,-0.249, -0.8502501, -0.6842501,-0.174, -0.86725, -0.70775,-0.08675, -0.90825, -0.73475,-0.03725, -0.8947501, -0.77175,0.0475, -0.7945001, -0.79725,0.09550001, -0.7180001, -0.822,0.1335, -0.6455, -0.8420001,0.151, -0.5987501, -0.8477501,0.1415, -0.5655, -0.867,0.13725, -0.537, -0.8855,0.153, -0.442, -0.9145001,0.167, -0.39675, -0.92225,0.18125, -0.3425, -0.92375,0.202, -0.26125, -0.9295,0.203, -0.244, -0.9162501,0.1995, -0.23475, -0.9177501,0.20675, -0.23975, -0.9235001,0.20675, -0.23975, -0.9235001
-0.7945001, -0.79725, 0.09550001,-0.7180001, -0.822, 0.1335,-0.6455, -0.8420001, 0.151,-0.5987501, -0.8477501, 0.1415,-0.5655, -0.867, 0.13725,-0.537, -0.8855, 0.153,-0.442, -0.9145001, 0.167,-0.39675, -0.92225, 0.18125,-0.3425, 0.20675, -0.23975,-0.9235001, -0.9295, 0.203,-0.244, -0.9162501, 0.1995,-0.23475, -0.9177501, 0.20675,-0.23975, -0.9235001, 0.1415,-0.238, -1.068, 0.06,-0.01975, -1.007, 0.0615,0.00275, -1.0065, 0.07225,0.0295, -1.001, 0.0685,0.0315, -0.9827501, 0.0735,0.0305, -0.984, 0.08450001,0.05625, -0.9810001, 0.107,0.1245, -0.9820001, 0.10675,0.16475, -0.9902501, 0.11425,0.2425, -1.023, 0.12675,0.34825, -1.05525, 0.09200001,0.47825, -1.07275, 0.0745,0.52325, -1.0815, 0.06825,0.677, -1.16775, 0.024,0.7225, -1.1805, -0.039,0.7305, -1.16325, -0.09,0.72025, -1.163, -0.151,0.714, -1.17675, -0.2685,0.65675, -1.171, -0.3905,0.716, -1.3025, -0.4225,0.75425, -1.3755, -0.48275,0.7575001, -1.402, -0.6662501,0.5385, -1.26025, -0.7785,0.29675, -1.17175, -0.86775,0.026, -1.11125, -0.915,-0.2225, -1.0705, -0.8815001,-0.5565, -0.9852501, -0.837,-0.61175, -0.94175, -0.71175,-0.66, -0.8025, -0.6525,-0.69625, -0.729, -0.5642501,-0.719, -0.6915, -0.491,-0.74625, -0.6677501, -0.34425,-0.8340001, -0.63775, -0.249,-0.8502501, -0.6842501, -0.174,-0.86725, -0.70775, -0.08675,-0.90825, -0.73475, -0.03725,-0.8947501, -0.77175, 0.0475
0.08575001, -0.0365, -1.007,0.08400001, -0.05525, -0.9945,0.08075, -0.0545, -0.98975,0.074, -0.0275, -0.97975,0.08050001, -0.01625, -0.98475,0.09775001, -0.015, -1.001,0.107, -0.01725, -0.9925001,0.1035, -0.00675, -0.979,0.0905, -0.009000001, -0.9815,0.05825, 0.0085, -0.9865,0.06550001, 0.0315, -0.99625,0.05175, 0.0575, -1.005,0.03275, 0.08775, -1.00675,0.02475, 0.14675, -0.9562501,0.04175, 0.227, -0.9687501,0.04825, 0.3985, -1.0445,0.02975, 0.67725, -1.219,0.0015, 0.67975, -1.271,-0.03675, 0.8240001, -1.39775,-0.113, 0.8872501, -1.4235,-0.207, 0.8882501, -1.424,-0.39225, 0.80825, -1.38975,-0.47725, 0.7475001, -1.35425,-0.5775, 0.677, -1.30425,-0.7600001, 0.56275, -1.187,-0.81775, 0.49075, -1.10275,-0.81125, 0.5757501, -1.13625,-0.869, 0.69125, -1.12275,-1.03225, 0.634, -1.05475,-1.161, 0.375, -0.95275,-1.26175, 0.03025, -0.93725,-1.376, -0.67825, -0.94525,-1.32875, -0.9127501, -0.9677501,-1.12225, -1.18275, -0.96025,-0.9762501, -1.25825, -0.919,-0.81725, -1.26325, -0.87875,-0.6625, -1.19825, -0.8430001,-0.34325, -0.9762501, -0.744,-0.2175, -0.8430001, -0.73875,-0.121, -0.73475, -0.7405,0.0055, -0.636, -0.7360001,0.05125, -0.5925, -0.74275,0.12675, -0.5175, -0.8150001,0.144, -0.51525, -0.853,0.14125, -0.5385, -0.86625,0.135, -0.5495, -0.9382501,0.13725, -0.5335, -0.96975,0.12525, -0.51175, -0.98625,0.1185, -0.49175, -1.007,0.12275, -0.40775, -1.0485
-0.9762501, -0.744, -0.2175,-0.8430001, -0.73875, -0.121,-0.73475, -0.7405, 0.0055,-0.636, -0.7360001, 0.05125,-0.5925, -0.74275, 0.12675,-0.5175, -0.8150001, 0.144,-0.51525, -0.853, 0.14125,-0.5385, -0.86625, 0.135,-0.5495, 0.12275, -0.40775,-1.0485, -0.96975, 0.12525,-0.51175, -0.98625, 0.1185,-0.49175, -1.007, 0.20675,-0.23975, -0.9235001, 0.08575001,-0.0365, -1.007, 0.08400001,-0.05525, -0.9945, 0.08075,-0.0545, -0.98975, 0.074,-0.0275, -0.97975, 0.08050001,-0.01625, -0.98475, 0.09775001,-0.015, -1.001, 0.107,-0.01725, -0.9925001, 0.1035,-0.00675, -0.979, 0.0905,-0.009000001, -0.9815, 0.05825,0.0085, -0.9865, 0.06550001,0.0315, -0.99625, 0.05175,0.0575, -1.005, 0.03275,0.08775, -1.00675, 0.02475,0.14675, -0.9562501, 0.04175,0.227, -0.9687501, 0.04825,0.3985, -1.0445, 0.02975,0.67725, -1.219, 0.0015,0.67975, -1.271, -0.03675,0.8240001, -1.39775, -0.113,0.8872501, -1.4235, -0.207,0.8882501, -1.424, -0.39225,0.80825, -1.38975, -0.47725,0.7475001, -1.35425, -0.5775,0.677, -1.30425, -0.7600001,0.56275, -1.187, -0.81775,0.49075, -1.10275, -0.81125,0.5757501, -1.13625, -0.869,0.69125, -1.12275, -1.03225,0.634, -1.05475, -1.161,0.375, -0.95275, -1.26175,0.03025, -0.93725, -1.376,-0.67825, -0.94525, -1.32875,-0.9127501, -0.9677501, -1.12225,-1.18275, -0.96025, -0.9762501,-1.25825, -0.919, -0.81725,-1.26325, -0.87875, -0.6625,-1.19825, -0.8430001, -0.34325
