accel1, , , accel2, , , accel3, , , accel4, , , accel5, , , accel6, , , accel7, , , accel8, , , accel9, , , accel10, , , accel11, , , accel12, , , accel13, , , accel14, , , accel15, , , accel16, , , accel17, , , accel18, , , accel19, , , accel20, , , accel21, , , accel22, , , accel23, , , accel24, , , accel25, , , accel26, , , accel27, , , accel28, , , accel29, , , accel30, , , accel31, , , accel32, , , accel33, , , accel34, , , accel35, , , accel36, , , accel37, , , accel38, , , accel39, , , accel40, , , accel41, , , accel42, , , accel43, , , accel44, , , accel45, , , accel46, , , accel47, , , accel48, , , accel49, , , accel50, , , 
X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, X, Y, Z, 
-0.29525, -0.21125, -0.973,-0.29525, -0.21125, -0.973,-0.29525, -0.21125, -0.973,-0.178, -0.169, -0.9480001,-0.178, -0.169, -0.9480001,-0.178, -0.169, -0.9480001,-0.0035, -0.18925, -0.955,-0.0035, -0.18925, -0.955,-0.0035, -0.18925, -0.955,0.19425, -0.0745, -1.36425,0.19425, -0.0745, -1.36425,0.19425, -0.0745, -1.36425,0.19425, -0.0745, -1.36425,-0.51625, -0.5375, -3.2455,-0.51625, -0.5375, -3.2455,-2.22475, -0.342, -3.08075,-2.22475, -0.342, -3.08075,-2.22475, -0.342, -3.08075,-2.52275, -0.08725, -2.329,-2.52275, -0.08725, -2.329,-2.52275, -0.08725, -2.329,-1.8775, 0.2745, -0.07075001,-1.8775, 0.2745, -0.07075001,-1.8775, 0.2745, -0.07075001,-1.04475, -0.013, 1.09625,-1.04475, -0.013, 1.09625,-1.04475, -0.013, 1.09625,-0.65825, -0.51375, 1.4705,-0.65825, -0.51375, 1.4705,-0.65825, -0.51375, 1.4705,0.0315, -0.419, 1.51625,0.0315, -0.419, 1.51625,0.7685, -0.1625, 0.42025,0.7685, -0.1625, 0.42025,0.7685, -0.1625, 0.42025,0.7685, -0.1625, 0.42025,0.9145001, -0.11175, 0.39275,0.9145001, -0.11175, 0.39275,0.9145001, -0.11175, 0.39275,0.7920001, -0.16175, 0.65725,0.7920001, -0.16175, 0.65725,0.7920001, -0.16175, 0.65725,0.69625, -0.217, 0.6950001,0.69625, -0.217, 0.6950001,0.7097501, -0.29725, 0.56325,0.7097501, -0.29725, 0.56325,0.7097501, -0.29725, 0.56325,0.7097501, -0.29725, 0.56325,0.6665, -0.1935, 0.552,0.6665, -0.1935, 0.552,
-0.24575, -0.213, -0.90975,-0.24575, -0.213, -0.90975,-0.00675, -0.15475, -0.9785001,-0.00675, -0.15475, -0.9785001,-0.00675, -0.15475, -0.9785001,-0.00675, -0.15475, -0.9785001,0.208, -0.04025, -1.4845,0.208, -0.04025, -1.4845,0.208, -0.04025, -1.4845,-0.7175, -0.37775, -2.735,-0.7175, -0.37775, -2.735,-1.377, -0.59075, -2.86,-1.377, -0.59075, -2.86,-1.377, -0.59075, -2.86,-1.377, -0.59075, -2.86,-1.8415, -0.0635, -2.1615,-1.8415, -0.0635, -2.1615,-1.8415, -0.0635, -2.1615,-1.76525, 0.0715, -0.40425,-1.76525, 0.0715, -0.40425,-1.0675, -0.11925, 1.4665,-1.0675, -0.11925, 1.4665,-1.0675, -0.11925, 1.4665,-0.69925, -0.393, 1.81025,-0.69925, -0.393, 1.81025,-0.69925, -0.393, 1.81025,-0.69925, -0.393, 1.81025,0.27425, -0.31, 0.9815,0.27425, -0.31, 0.9815,0.27425, -0.31, 0.9815,0.77825, -0.27575, 0.56775,0.77825, -0.27575, 0.56775,0.87275, -0.06950001, 0.6155,0.87275, -0.06950001, 0.6155,0.87275, -0.06950001, 0.6155,0.87275, -0.06950001, 0.6155,0.8150001, -0.17425, 0.613,0.8150001, -0.17425, 0.613,0.8150001, -0.17425, 0.613,0.8757501, -0.16425, 0.54075,0.8757501, -0.16425, 0.54075,0.8757501, -0.16425, 0.54075,0.9077501, -0.17525, 0.47825,0.9077501, -0.17525, 0.47825,0.8617501, -0.1675, 0.5325,0.8617501, -0.1675, 0.5325,0.8617501, -0.1675, 0.5325,0.8617501, -0.1675, 0.5325,0.81225, -0.18, 0.5190001,0.81225, -0.18, 0.5190001,
-0.08275001, -0.1455, -0.89825,-0.08275001, -0.1455, -0.89825,-0.08275001, -0.1455, -0.89825,0.01775, -0.071, -0.92575,0.01775, -0.071, -0.92575,0.01775, -0.071, -0.92575,0.331, 0.03475, -1.10675,0.331, 0.03475, -1.10675,0.331, 0.03475, -1.10675,-0.42775, -0.2655, -2.90875,-0.42775, -0.2655, -2.90875,-0.42775, -0.2655, -2.90875,-2.1305, -0.571, -3.717,-2.1305, -0.571, -3.717,-2.1305, -0.571, -3.717,-2.957, 0.2835, -1.436,-2.957, 0.2835, -1.436,-2.957, 0.2835, -1.436,-2.4485, 0.102, 0.54625,-2.4485, 0.102, 0.54625,-2.4485, 0.102, 0.54625,-1.0265, -0.72825, 1.0415,-1.0265, -0.72825, 1.0415,-1.0265, -0.72825, 1.0415,-1.0265, -0.72825, 1.0415,-1.001, -1.1155, 2.1705,-1.001, -1.1155, 2.1705,0.812, -0.04725, 0.16825,0.812, -0.04725, 0.16825,0.812, -0.04725, 0.16825,1.0375, 0.07375, 0.36025,1.0375, 0.07375, 0.36025,1.0375, 0.07375, 0.36025,0.73875, -0.1375, 0.8282501,0.73875, -0.1375, 0.8282501,0.73875, -0.1375, 0.8282501,0.7460001, -0.28525, 0.5885,0.7460001, -0.28525, 0.5885,0.7460001, -0.28525, 0.5885,0.7715001, -0.34275, 0.5387501,0.7715001, -0.34275, 0.5387501,0.7715001, -0.34275, 0.5387501,0.80075, -0.16925, 0.28775,0.80075, -0.16925, 0.28775,0.80075, -0.16925, 0.28775,0.8355001, -0.20875, 0.274,0.8355001, -0.20875, 0.274,0.8355001, -0.20875, 0.274,0.79075, -0.0525, 0.07300001,0.79075, -0.0525, 0.07300001,
-0.10175, -0.315, -0.87925,-0.10175, -0.315, -0.87925,-0.10175, -0.315, -0.87925,-0.08025, -0.26575, -1.13325,-0.08025, -0.26575, -1.13325,-0.08025, -0.26575, -1.13325,-0.08025, -0.26575, -1.13325,-0.7205001, -0.789, -3.10675,-0.7205001, -0.789, -3.10675,-0.9860001, -0.47075, -2.667,-0.9860001, -0.47075, -2.667,-0.9860001, -0.47075, -2.667,-1.78025, -0.06625, -1.416,-1.78025, -0.06625, -1.416,-1.78025, -0.06625, -1.416,-1.78025, -0.06625, -1.416,-0.9015, -0.06175, 0.3225,-0.9015, -0.06175, 0.3225,-0.6210001, -0.661, 0.8117501,-0.6210001, -0.661, 0.8117501,-0.6210001, -0.661, 0.8117501,-0.25325, -0.7055, 2.36625,-0.25325, -0.7055, 2.36625,-0.25325, -0.7055, 2.36625,-0.25325, -0.7055, 2.36625,0.65125, -0.29925, 0.422,0.65125, -0.29925, 0.422,0.65125, -0.29925, 0.422,0.8430001, -0.505, 0.411,0.8430001, -0.505, 0.411,0.81275, -0.339, 0.5365,0.81275, -0.339, 0.5365,0.81275, -0.339, 0.5365,0.8610001, -0.39675, 0.38525,0.8610001, -0.39675, 0.38525,0.8610001, -0.39675, 0.38525,0.8610001, -0.39675, 0.38525,0.892, -0.26475, 0.3845,0.892, -0.26475, 0.3845,0.89825, -0.3455, 0.41025,0.89825, -0.3455, 0.41025,0.89825, -0.3455, 0.41025,0.868, -0.3265, 0.394,0.868, -0.3265, 0.394,0.868, -0.3265, 0.394,0.7595, -0.3365, 0.482,0.7595, -0.3365, 0.482,0.7595, -0.3365, 0.482,0.54175, -0.37475, 0.55775,0.54175, -0.37475, 0.55775,
-0.191, -0.21575, -0.9852501,-0.191, -0.21575, -0.9852501,-0.191, -0.21575, -0.9852501,-0.191, -0.21575, -0.9852501,-0.07625, -0.274, -1.237,-0.07625, -0.274, -1.237,-0.07625, -0.274, -1.237,-0.0615, -0.3815, -1.78725,-0.0615, -0.3815, -1.78725,-0.0615, -0.3815, -1.78725,-1.163, -0.35375, -3.1025,-1.163, -0.35375, -3.1025,-1.4605, -0.23675, -2.283,-1.4605, -0.23675, -2.283,-1.4605, -0.23675, -2.283,-1.4605, -0.23675, -2.283,-1.579, 0.05175, -0.5527501,-1.579, 0.05175, -0.5527501,-1.579, 0.05175, -0.5527501,-0.9687501, -0.30525, 0.9025,-0.9687501, -0.30525, 0.9025,-0.9687501, -0.30525, 0.9025,-0.6815, -0.51875, 2.03425,-0.6815, -0.51875, 2.03425,-0.6815, -0.51875, 2.03425,-0.08925001, -0.82625, 1.5025,-0.08925001, -0.82625, 1.5025,-0.08925001, -0.82625, 1.5025,0.8555, -0.12325, 0.214,0.8555, -0.12325, 0.214,0.8555, -0.12325, 0.214,0.8420001, -0.21725, 0.4885,0.8420001, -0.21725, 0.4885,0.7175, -0.419, 0.6720001,0.7175, -0.419, 0.6720001,0.7175, -0.419, 0.6720001,0.7175, -0.419, 0.6720001,0.6935, -0.38, 0.715,0.6935, -0.38, 0.715,0.6935, -0.38, 0.715,0.7725, -0.3585, 0.55925,0.7725, -0.3585, 0.55925,0.789, -0.37775, 0.48475,0.789, -0.37775, 0.48475,0.789, -0.37775, 0.48475,0.72025, -0.35375, 0.6145,0.72025, -0.35375, 0.6145,0.72025, -0.35375, 0.6145,0.72025, -0.35375, 0.6145,0.6065, -0.457, 0.64525,
-0.215, -0.27125, -0.92825,-0.215, -0.27125, -0.92825,-0.215, -0.27125, -0.92825,-0.22125, -0.27275, -0.94025,-0.22125, -0.27275, -0.94025,-0.22125, -0.27275, -0.94025,-0.188, -0.27625, -0.901,-0.188, -0.27625, -0.901,-0.188, -0.27625, -0.901,-0.2055, -0.2685, -0.9465001,-0.2055, -0.2685, -0.9465001,-0.2055, -0.2685, -0.9465001,-0.12975, -0.193, -1.03175,-0.12975, -0.193, -1.03175,-0.12975, -0.193, -1.03175,-0.01, -0.2585, -1.43575,-0.01, -0.2585, -1.43575,-0.01, -0.2585, -1.43575,-0.7645, -0.44825, -3.19825,-0.7645, -0.44825, -3.19825,-0.7645, -0.44825, -3.19825,-1.5365, -0.21175, -2.98075,-1.5365, -0.21175, -2.98075,-1.5365, -0.21175, -2.98075,-2.24975, 0.32025, -0.471,-2.24975, 0.32025, -0.471,-2.24975, 0.32025, -0.471,-1.4885, -0.38225, 0.8745,-1.4885, -0.38225, 0.8745,-1.4885, -0.38225, 0.8745,-0.55875, -0.319, 0.98725,-0.55875, -0.319, 0.98725,-0.55875, -0.319, 0.98725,0.0265, -0.7455, 1.35975,0.0265, -0.7455, 1.35975,0.0265, -0.7455, 1.35975,0.63075, -0.25575, 0.7955,0.63075, -0.25575, 0.7955,0.63075, -0.25575, 0.7955,0.90925, -0.1885, 0.503,0.90925, -0.1885, 0.503,0.90925, -0.1885, 0.503,0.766, -0.30575, 0.615,0.766, -0.30575, 0.615,0.766, -0.30575, 0.615,0.6615, -0.3385, 0.7145,0.6615, -0.3385, 0.7145,0.6615, -0.3385, 0.7145,0.65675, -0.354, 0.6675,0.65675, -0.354, 0.6675,
-0.456, -0.21675, -0.83,-0.456, -0.21675, -0.83,-0.456, -0.21675, -0.83,-0.44125, -0.19675, -0.75875,-0.44125, -0.19675, -0.75875,-0.44125, -0.19675, -0.75875,-0.29575, -0.22325, -0.869,-0.29575, -0.22325, -0.869,-0.29575, -0.22325, -0.869,-0.09850001, -0.2265, -1.63575,-0.09850001, -0.2265, -1.63575,-0.09850001, -0.2265, -1.63575,-1.0705, -0.9357501, -3.4995,-1.0705, -0.9357501, -3.4995,-1.0705, -0.9357501, -3.4995,-1.76725, -0.8222501, -3.85775,-1.76725, -0.8222501, -3.85775,-1.76725, -0.8222501, -3.85775,-2.155, 0.443, -2.447,-2.155, 0.443, -2.447,-2.155, 0.443, -2.447,-2.22025, 0.683, -1.442,-2.22025, 0.683, -1.442,-2.22025, 0.683, -1.442,-2.1505, 0.488, 0.57675,-2.1505, 0.488, 0.57675,-2.1505, 0.488, 0.57675,-2.1505, 0.488, 0.57675,-1.26425, -0.3345, 1.8575,-1.26425, -0.3345, 1.8575,-0.042, -0.34975, 1.09975,-0.042, -0.34975, 1.09975,-0.042, -0.34975, 1.09975,0.594, -0.1055, 0.7235,0.594, -0.1055, 0.7235,0.594, -0.1055, 0.7235,0.6395, -0.25225, 0.7442501,0.6395, -0.25225, 0.7442501,0.6395, -0.25225, 0.7442501,0.6395, -0.25225, 0.7442501,0.6245, -0.1535, 0.705,0.6245, -0.1535, 0.705,0.634, -0.22125, 0.73625,0.634, -0.22125, 0.73625,0.634, -0.22125, 0.73625,0.696, -0.13075, 0.7225,0.696, -0.13075, 0.7225,0.696, -0.13075, 0.7225,0.696, -0.13075, 0.7225,0.70025, -0.10275, 0.7402501,
-0.2405, -0.112, -0.93525,-0.2405, -0.112, -0.93525,-0.2405, -0.112, -0.93525,-0.25175, -0.0925, -0.8425,-0.25175, -0.0925, -0.8425,-0.25175, -0.0925, -0.8425,-0.219, -0.067, -0.73175,-0.219, -0.067, -0.73175,-0.219, -0.067, -0.73175,-0.09925, 0.00425, -1.08775,-0.09925, 0.00425, -1.08775,-0.09925, 0.00425, -1.08775,-0.147, -0.546, -2.1065,-0.147, -0.546, -2.1065,-0.147, -0.546, -2.1065,-1.07175, -0.9902501, -3.6095,-1.07175, -0.9902501, -3.6095,-1.07175, -0.9902501, -3.6095,-2.0755, -0.3755, -3.9225,-2.0755, -0.3755, -3.9225,-2.0755, -0.3755, -3.9225,-3.17725, 0.57775, -1.8595,-3.17725, 0.57775, -1.8595,-3.17725, 0.57775, -1.8595,-2.53675, 0.3695, -0.00025,-2.53675, 0.3695, -0.00025,-2.53675, 0.3695, -0.00025,-1.45425, -0.14075, 0.9755,-1.45425, -0.14075, 0.9755,-1.45425, -0.14075, 0.9755,-0.608, -0.29875, 1.38775,-0.608, -0.29875, 1.38775,-0.608, -0.29875, 1.38775,-0.1955, -0.22625, 1.657,-0.1955, -0.22625, 1.657,-0.1955, -0.22625, 1.657,0.23725, -0.22825, 1.17,0.23725, -0.22825, 1.17,0.23725, -0.22825, 1.17,0.37675, -0.27775, 0.8735,0.37675, -0.27775, 0.8735,0.37675, -0.27775, 0.8735,0.39875, -0.28, 0.77275,0.39875, -0.28, 0.77275,0.39875, -0.28, 0.77275,0.5560001, -0.23775, 0.7395,0.5560001, -0.23775, 0.7395,0.5560001, -0.23775, 0.7395,0.678, -0.19225, 0.65975,0.678, -0.19225, 0.65975,
-0.263, -0.0545, -0.99375,-0.263, -0.0545, -0.99375,-0.263, -0.0545, -0.99375,-0.2275, -0.00675, -0.933,-0.2275, -0.00675, -0.933,-0.2275, -0.00675, -0.933,-0.18075, -0.111, -1.03825,-0.18075, -0.111, -1.03825,-0.18075, -0.111, -1.03825,-0.18075, -0.111, -1.03825,-0.2155, -0.0385, -1.07175,-0.2155, -0.0385, -1.07175,0.0345, -0.1045, -1.472,0.0345, -0.1045, -1.472,0.0345, -0.1045, -1.472,-0.2975, -0.43525, -2.61525,-0.2975, -0.43525, -2.61525,-0.2975, -0.43525, -2.61525,-0.2975, -0.43525, -2.61525,-0.855, -0.6472501, -3.157,-0.855, -0.6472501, -3.157,-1.35225, -0.2535, -2.22925,-1.35225, -0.2535, -2.22925,-1.35225, -0.2535, -2.22925,-1.6885, 0.195, -1.057,-1.6885, 0.195, -1.057,-1.6885, 0.195, -1.057,-1.6885, 0.195, -1.057,-1.398, -0.31, 0.589,-1.398, -0.31, 0.589,-1.398, -0.31, 0.589,-0.61175, -0.42475, 1.56275,-0.61175, -0.42475, 1.56275,0.05075, -0.34475, 1.67425,0.05075, -0.34475, 1.67425,0.05075, -0.34475, 1.67425,0.6077501, 0.02425, 0.742,0.6077501, 0.02425, 0.742,0.6077501, 0.02425, 0.742,0.6077501, 0.02425, 0.742,1.01975, 0.048, 0.202,1.01975, 0.048, 0.202,1.01975, 0.048, 0.202,0.905, -0.009000001, 0.539,0.905, -0.009000001, 0.539,0.85, -0.16175, 0.5655,0.85, -0.16175, 0.5655,0.85, -0.16175, 0.5655,0.82875, -0.165, 0.50225,0.82875, -0.165, 0.50225,
